id,date,location,transaction_count,fraud_risk_score
summary_473,2023-05-16,Dallas,1,0.5811364000824784
summary_474,2023-05-22,Dallas,2,-0.0413587297011859
summary_475,2023-05-29,Dallas,1,-0.0827174594023718
summary_476,2023-06-07,Dallas,1,-0.0827174594023718
summary_477,2023-06-16,Dallas,1,-0.0827174594023718
summary_478,2023-06-19,Dallas,1,1.9088441190521783
summary_479,2023-07-07,Dallas,1,-0.0827174594023718
summary_480,2023-07-10,Dallas,1,-0.0827174594023718
summary_481,2023-07-14,Dallas,1,-0.0827174594023718
summary_482,2023-07-24,Dallas,2,-0.0413587297011859
summary_483,2023-09-08,Dallas,1,-0.0827174594023718
summary_484,2023-09-26,Dallas,1,-0.0827174594023718
summary_485,2023-10-02,Dallas,1,-0.0827174594023718
summary_486,2023-10-16,Dallas,1,-0.0827174594023718
summary_487,2023-11-06,Dallas,1,0.3172825405976282
summary_488,2023-11-08,Dallas,1,-0.0827174594023718
summary_489,2023-11-09,Dallas,1,-0.0827174594023718
summary_490,2023-11-14,Dallas,2,0.2905682000412392
summary_491,2023-11-15,Dallas,1,-0.0827174594023718
summary_492,2023-11-20,Dallas,1,-0.0827174594023718
summary_493,2023-12-01,Dallas,1,-0.0827174594023718
summary_494,2023-12-08,Dallas,1,-0.0827174594023718
summary_495,2023-12-25,Dallas,1,-0.0827174594023718
summary_496,2023-01-03,Denver,1,-0.0827174594023718
summary_497,2023-01-09,Denver,1,-0.0827174594023718
summary_498,2023-01-11,Denver,1,-0.0827174594023718
summary_499,2023-01-12,Denver,1,-0.0827174594023718
summary_500,2023-01-13,Denver,1,-0.0827174594023718
summary_501,2023-01-16,Denver,1,-0.0827174594023718
summary_502,2023-01-18,Denver,1,-0.0827174594023718
summary_503,2023-01-20,Denver,1,-0.0827174594023718
summary_504,2023-02-06,Denver,1,-0.0827174594023718
summary_505,2023-02-14,Denver,1,-0.0827174594023718
summary_506,2023-02-24,Denver,1,-0.0827174594023718
summary_507,2023-03-08,Denver,1,-0.0827174594023718
summary_508,2023-04-11,Denver,1,-0.0827174594023718
summary_509,2023-04-24,Denver,1,-0.0827174594023718
summary_510,2023-05-03,Denver,1,-0.0827174594023718
summary_511,2023-05-04,Denver,1,-0.0827174594023718
summary_512,2023-05-15,Denver,1,-0.0827174594023718
summary_513,2023-05-24,Denver,1,-0.0827174594023718
summary_514,2023-05-29,Denver,1,-0.0827174594023718
summary_515,2023-05-30,Denver,1,-0.0827174594023718
summary_516,2023-06-19,Denver,2,-0.0413587297011859
summary_517,2023-06-26,Denver,1,-0.0827174594023718
summary_518,2023-07-04,Denver,1,-0.0827174594023718
summary_519,2023-07-10,Denver,1,-0.0827174594023718
summary_520,2023-07-21,Denver,1,-0.0827174594023718
summary_521,2023-07-24,Denver,1,-0.0827174594023718
summary_522,2023-07-25,Denver,1,-0.0827174594023718
summary_523,2023-07-26,Denver,1,-0.0827174594023718
summary_524,2023-08-07,Denver,2,-0.0413587297011859
summary_525,2023-08-08,Denver,1,-0.0827174594023718
summary_526,2023-08-17,Denver,1,-0.0827174594023718
summary_527,2023-08-24,Denver,1,-0.0827174594023718
summary_528,2023-08-25,Denver,1,-0.0827174594023718
summary_529,2023-08-28,Denver,1,-0.0827174594023718
summary_530,2023-08-29,Denver,1,-0.0827174594023718
summary_531,2023-09-07,Denver,1,-0.0827174594023718
summary_532,2023-09-12,Denver,1,-0.0827174594023718
summary_533,2023-09-15,Denver,1,-0.0827174594023718
summary_534,2023-09-19,Denver,1,-0.0827174594023718
summary_535,2023-09-27,Denver,1,0.3172825405976282
summary_536,2023-10-03,Denver,1,-0.0827174594023718
summary_537,2023-10-04,Denver,1,-0.0827174594023718
summary_538,2023-10-09,Denver,1,-0.0827174594023718
summary_539,2023-10-16,Denver,2,0.6224951297836642
summary_540,2023-10-23,Denver,1,-0.0827174594023718
summary_541,2023-11-06,Denver,1,-0.0827174594023718
summary_542,2023-11-08,Denver,1,-0.0827174594023718
summary_543,2023-11-13,Denver,1,-0.0827174594023718
summary_544,2023-11-20,Denver,1,-0.0827174594023718
summary_545,2023-11-27,Denver,2,-0.0413587297011859
summary_546,2023-11-29,Denver,1,-0.0827174594023718
summary_547,2023-12-06,Denver,1,-0.0827174594023718
summary_548,2023-12-11,Denver,1,-0.0827174594023718
summary_549,2023-12-12,Denver,1,-0.0827174594023718
summary_550,2023-12-25,Denver,2,-0.0413587297011859
summary_551,2023-12-28,Denver,1,-0.0827174594023718
summary_552,2024-01-01,Denver,1,-0.0827174594023718
summary_553,2023-01-03,Detroit,1,-0.0827174594023718
summary_554,2023-01-09,Detroit,1,-0.0827174594023718
summary_555,2023-01-11,Detroit,1,0.5811364000824784
summary_556,2023-01-18,Detroit,1,-0.0827174594023718
summary_557,2023-01-23,Detroit,1,0.3172825405976282
summary_558,2023-01-27,Detroit,1,0.3172825405976282
summary_559,2023-02-14,Detroit,1,-0.0827174594023718
summary_560,2023-02-20,Detroit,1,-0.0827174594023718
summary_561,2023-02-27,Detroit,1,-0.0827174594023718
summary_562,2023-03-03,Detroit,1,-0.0827174594023718
summary_563,2023-03-17,Detroit,1,-0.0827174594023718
summary_564,2023-03-21,Detroit,1,-0.0827174594023718
summary_565,2023-04-03,Detroit,1,-0.0827174594023718
summary_566,2023-04-10,Detroit,1,-0.0827174594023718
summary_567,2023-04-12,Detroit,1,-0.0827174594023718
summary_568,2023-04-13,Detroit,1,-0.0827174594023718
summary_569,2023-05-16,Detroit,1,-0.0827174594023718
summary_570,2023-05-17,Detroit,1,-0.0827174594023718
summary_571,2023-05-19,Detroit,1,-0.0827174594023718
summary_572,2023-05-22,Detroit,1,-0.0827174594023718
summary_573,2023-05-24,Detroit,1,-0.0827174594023718
summary_574,2023-05-26,Detroit,1,-0.0827174594023718
summary_575,2023-06-02,Detroit,1,-0.0827174594023718
summary_576,2023-06-19,Detroit,1,-0.0827174594023718
summary_577,2023-06-21,Detroit,1,-0.0827174594023718
summary_578,2023-06-28,Detroit,1,-0.0827174594023718
summary_579,2023-06-30,Detroit,1,-0.0827174594023718
summary_580,2023-07-12,Detroit,1,-0.0827174594023718
summary_581,2023-07-18,Detroit,1,-0.0827174594023718
summary_582,2023-07-24,Detroit,1,-0.0827174594023718
summary_583,2023-08-04,Detroit,1,-0.0827174594023718
summary_584,2023-08-11,Detroit,1,-0.0827174594023718
summary_585,2023-08-14,Detroit,1,-0.0827174594023718
summary_586,2023-08-21,Detroit,1,-0.0827174594023718
summary_587,2023-08-23,Detroit,1,0.3172825405976282
summary_588,2023-08-24,Detroit,1,-0.0827174594023718
summary_589,2023-08-25,Detroit,1,-0.0827174594023718
summary_590,2023-08-30,Detroit,1,-0.0827174594023718
summary_591,2023-09-20,Detroit,2,-0.0413587297011859
summary_592,2023-09-26,Detroit,1,-0.0827174594023718
summary_593,2023-10-02,Detroit,1,-0.0827174594023718
summary_594,2023-10-09,Detroit,1,-0.0827174594023718
summary_595,2023-10-17,Detroit,1,-0.0827174594023718
summary_596,2023-10-18,Detroit,1,1.9088441190521783
summary_597,2023-10-23,Detroit,1,0.3172825405976282
summary_598,2023-10-24,Detroit,1,-0.0827174594023718
summary_599,2023-10-26,Detroit,1,-0.0827174594023718
summary_600,2023-10-27,Detroit,1,-0.0827174594023718
summary_601,2023-10-30,Detroit,1,-0.0827174594023718
summary_602,2023-10-31,Detroit,1,-0.0827174594023718
summary_603,2023-11-06,Detroit,2,-0.0413587297011859
summary_604,2023-11-07,Detroit,1,1.9088441190521783
summary_605,2023-11-09,Detroit,1,-0.0827174594023718
summary_606,2023-11-16,Detroit,1,-0.0827174594023718
summary_607,2023-11-17,Detroit,1,-0.0827174594023718
summary_608,2023-11-20,Detroit,2,-0.0413587297011859
summary_609,2023-11-24,Detroit,1,-0.0827174594023718
summary_610,2023-12-01,Detroit,1,-0.0827174594023718
summary_611,2023-12-20,Detroit,1,0.3172825405976282
summary_612,2024-01-01,Detroit,1,-0.0827174594023718
summary_613,2023-01-06,El Paso,1,-0.0827174594023718
summary_614,2023-01-17,El Paso,1,1.9088441190521783
summary_615,2023-01-30,El Paso,2,-0.0413587297011859
summary_616,2023-02-06,El Paso,1,-0.0827174594023718
summary_617,2023-02-08,El Paso,1,1.9088441190521783
summary_618,2023-02-10,El Paso,1,0.3172825405976282
summary_619,2023-02-20,El Paso,1,-0.0827174594023718
summary_620,2023-02-27,El Paso,1,-0.0827174594023718
summary_621,2023-03-03,El Paso,1,-0.0827174594023718
summary_622,2023-03-08,El Paso,1,-0.0827174594023718
summary_623,2023-03-27,El Paso,1,-0.0827174594023718
summary_624,2023-03-28,El Paso,1,-0.0827174594023718
summary_625,2023-04-07,El Paso,1,-0.0827174594023718
summary_626,2023-04-26,El Paso,1,-0.0827174594023718
summary_627,2023-04-28,El Paso,1,-0.0827174594023718
summary_628,2023-05-01,El Paso,1,-0.0827174594023718
summary_629,2023-05-05,El Paso,1,-0.0827174594023718
summary_630,2023-05-10,El Paso,1,-0.0827174594023718
summary_631,2023-05-22,El Paso,1,-0.0827174594023718
summary_632,2023-06-23,El Paso,1,-0.0827174594023718
summary_633,2023-07-06,El Paso,1,0.3172825405976282
summary_634,2023-07-27,El Paso,1,-0.0827174594023718
summary_635,2023-07-31,El Paso,1,-0.0827174594023718
summary_636,2023-08-11,El Paso,1,-0.0827174594023718
summary_637,2023-08-29,El Paso,1,-0.0827174594023718
summary_638,2023-08-31,El Paso,3,0.105760846865876
summary_639,2023-09-04,El Paso,1,-0.0827174594023718
summary_640,2023-09-13,El Paso,1,-0.0827174594023718
summary_641,2023-09-14,El Paso,1,-0.0827174594023718
summary_642,2023-09-19,El Paso,1,-0.0827174594023718
summary_643,2023-09-26,El Paso,1,-0.0827174594023718
summary_644,2023-10-09,El Paso,1,-0.0827174594023718
summary_645,2023-10-18,El Paso,1,-0.0827174594023718
summary_646,2023-11-13,El Paso,1,-0.0827174594023718
summary_647,2023-11-15,El Paso,1,0.3172825405976282
summary_648,2023-11-20,El Paso,2,0.1586412702988141
summary_649,2023-11-22,El Paso,1,-0.0827174594023718
summary_650,2023-11-23,El Paso,1,-0.0827174594023718
summary_651,2023-11-27,El Paso,1,-0.0827174594023718
summary_652,2023-12-04,El Paso,1,-0.0827174594023718
summary_653,2023-12-06,El Paso,1,-0.0827174594023718
summary_654,2023-12-18,El Paso,1,-0.0827174594023718
summary_655,2023-01-05,Fort Worth,1,-0.0827174594023718
summary_656,2023-01-06,Fort Worth,1,-0.0827174594023718
summary_657,2023-01-09,Fort Worth,1,-0.0827174594023718
summary_658,2023-01-17,Fort Worth,1,-0.0827174594023718
summary_659,2023-01-19,Fort Worth,1,-0.0827174594023718
summary_660,2023-01-23,Fort Worth,2,-0.0413587297011859
summary_661,2023-01-24,Fort Worth,1,-0.0827174594023718
summary_662,2023-02-02,Fort Worth,1,2.5726979785370285
summary_663,2023-02-03,Fort Worth,1,-0.0827174594023718
summary_664,2023-02-06,Fort Worth,1,-0.0827174594023718
summary_665,2023-02-22,Fort Worth,1,-0.0827174594023718
summary_666,2023-02-23,Fort Worth,1,1.2449902595673283
summary_667,2023-03-08,Fort Worth,1,-0.0827174594023718
summary_668,2023-03-10,Fort Worth,1,-0.0827174594023718
summary_669,2023-04-03,Fort Worth,1,-0.0827174594023718
summary_670,2023-04-05,Fort Worth,1,-0.0827174594023718
summary_671,2023-04-06,Fort Worth,1,-0.0827174594023718
summary_672,2023-04-10,Fort Worth,2,0.9544220595260892
summary_673,2023-04-17,Fort Worth,1,-0.0827174594023718
summary_674,2023-04-28,Fort Worth,1,0.3172825405976282
summary_675,2023-05-02,Fort Worth,1,1.2449902595673283
summary_676,2023-05-04,Fort Worth,1,-0.0827174594023718
summary_677,2023-05-15,Fort Worth,1,-0.0827174594023718
summary_678,2023-05-22,Fort Worth,1,-0.0827174594023718
summary_679,2023-05-23,Fort Worth,1,-0.0827174594023718
summary_680,2023-05-31,Fort Worth,1,-0.0827174594023718
summary_681,2023-06-08,Fort Worth,1,0.5811364000824784
summary_682,2023-06-29,Fort Worth,1,-0.0827174594023718
summary_683,2023-07-06,Fort Worth,1,-0.0827174594023718
summary_684,2023-07-17,Fort Worth,1,-0.0827174594023718
summary_685,2023-07-20,Fort Worth,1,-0.0827174594023718
summary_686,2023-07-24,Fort Worth,2,0.1586412702988141
summary_687,2023-07-26,Fort Worth,1,-0.0827174594023718
summary_688,2023-07-31,Fort Worth,1,-0.0827174594023718
summary_689,2023-08-02,Fort Worth,1,-0.0827174594023718
summary_690,2023-08-03,Fort Worth,1,-0.0827174594023718
summary_691,2023-08-14,Fort Worth,1,-0.0827174594023718
summary_692,2023-08-21,Fort Worth,2,-0.0413587297011859
summary_693,2023-08-29,Fort Worth,1,-0.0827174594023718
summary_694,2023-09-01,Fort Worth,1,-0.0827174594023718
summary_695,2023-09-07,Fort Worth,1,-0.0827174594023718
summary_696,2023-09-11,Fort Worth,1,-0.0827174594023718
summary_697,2023-09-18,Fort Worth,1,-0.0827174594023718
summary_698,2023-09-25,Fort Worth,1,-0.0827174594023718
summary_699,2023-10-16,Fort Worth,2,-0.0413587297011859
summary_700,2023-10-25,Fort Worth,1,-0.0827174594023718
summary_701,2023-11-03,Fort Worth,1,-0.0827174594023718
summary_702,2023-11-07,Fort Worth,1,-0.0827174594023718
summary_703,2023-11-10,Fort Worth,1,-0.0827174594023718
summary_704,2023-11-13,Fort Worth,1,-0.0827174594023718
summary_705,2023-11-15,Fort Worth,1,-0.0827174594023718
summary_706,2023-11-17,Fort Worth,1,1.2449902595673283
summary_707,2023-11-21,Fort Worth,1,-0.0827174594023718
summary_708,2023-11-23,Fort Worth,1,-0.0827174594023718
summary_709,2023-11-24,Fort Worth,1,-0.0827174594023718
summary_710,2023-11-29,Fort Worth,1,-0.0827174594023718
summary_711,2023-12-04,Fort Worth,1,2.5726979785370285
summary_712,2023-12-05,Fort Worth,1,-0.0827174594023718
summary_713,2023-12-11,Fort Worth,1,-0.0827174594023718
summary_714,2023-12-18,Fort Worth,2,-0.0413587297011859
summary_715,2023-12-20,Fort Worth,1,-0.0827174594023718
summary_716,2023-12-22,Fort Worth,2,0.1586412702988141
summary_717,2023-12-25,Fort Worth,1,-0.0827174594023718
summary_718,2023-01-23,Fresno,1,-0.0827174594023718
summary_719,2023-02-02,Fresno,1,-0.0827174594023718
summary_720,2023-02-06,Fresno,1,-0.0827174594023718
summary_721,2023-02-10,Fresno,1,-0.0827174594023718
summary_722,2023-02-13,Fresno,1,-0.0827174594023718
summary_723,2023-02-17,Fresno,2,-0.0413587297011859
summary_724,2023-02-20,Fresno,1,-0.0827174594023718
summary_725,2023-03-03,Fresno,1,-0.0827174594023718
summary_726,2023-03-06,Fresno,1,1.2449902595673283
summary_727,2023-03-13,Fresno,2,-0.0413587297011859
summary_728,2023-03-14,Fresno,1,-0.0827174594023718
summary_729,2023-03-22,Fresno,1,-0.0827174594023718
summary_730,2023-03-23,Fresno,1,-0.0827174594023718
summary_731,2023-03-27,Fresno,1,-0.0827174594023718
summary_732,2023-04-07,Fresno,1,-0.0827174594023718
summary_733,2023-04-11,Fresno,1,-0.0827174594023718
summary_734,2023-04-24,Fresno,1,-0.0827174594023718
summary_735,2023-04-28,Fresno,1,-0.0827174594023718
summary_736,2023-05-02,Fresno,1,-0.0827174594023718
summary_737,2023-05-04,Fresno,1,-0.0827174594023718
summary_738,2023-05-08,Fresno,1,-0.0827174594023718
summary_739,2023-05-16,Fresno,1,-0.0827174594023718
summary_740,2023-05-19,Fresno,2,-0.0413587297011859
summary_741,2023-05-22,Fresno,2,-0.0413587297011859
summary_742,2023-05-29,Fresno,1,-0.0827174594023718
summary_743,2023-06-05,Fresno,1,-0.0827174594023718
summary_744,2023-06-06,Fresno,1,-0.0827174594023718
summary_745,2023-06-08,Fresno,1,-0.0827174594023718
summary_746,2023-06-19,Fresno,1,-0.0827174594023718
summary_747,2023-06-29,Fresno,1,-0.0827174594023718
summary_748,2023-07-03,Fresno,1,-0.0827174594023718
summary_749,2023-07-10,Fresno,1,-0.0827174594023718
summary_750,2023-07-12,Fresno,1,-0.0827174594023718
summary_751,2023-07-25,Fresno,1,-0.0827174594023718
summary_752,2023-07-31,Fresno,2,-0.0413587297011859
summary_753,2023-08-02,Fresno,1,-0.0827174594023718
summary_754,2023-08-03,Fresno,1,-0.0827174594023718
summary_755,2023-08-14,Fresno,1,-0.0827174594023718
summary_756,2023-08-17,Fresno,1,-0.0827174594023718
summary_757,2023-08-21,Fresno,2,-0.0413587297011859
summary_758,2023-08-28,Fresno,1,-0.0827174594023718
summary_759,2023-08-31,Fresno,1,-0.0827174594023718
summary_760,2023-09-05,Fresno,1,-0.0827174594023718
summary_761,2023-09-18,Fresno,1,-0.0827174594023718
summary_762,2023-10-09,Fresno,1,-0.0827174594023718
summary_763,2023-10-18,Fresno,1,-0.0827174594023718
summary_764,2023-10-19,Fresno,1,-0.0827174594023718
summary_765,2023-11-20,Fresno,1,1.2449902595673283
summary_766,2023-11-27,Fresno,1,-0.0827174594023718
summary_767,2023-12-04,Fresno,1,-0.0827174594023718
summary_768,2023-12-07,Fresno,1,-0.0827174594023718
summary_769,2023-12-12,Fresno,1,-0.0827174594023718
summary_770,2023-12-26,Fresno,1,-0.0827174594023718
summary_771,2023-12-27,Fresno,1,-0.0827174594023718
summary_772,2023-01-18,Houston,1,-0.0827174594023718
summary_773,2023-01-20,Houston,1,-0.0827174594023718
summary_774,2023-01-23,Houston,1,-0.0827174594023718
summary_775,2023-01-27,Houston,1,0.5811364000824784
summary_776,2023-01-30,Houston,1,-0.0827174594023718
summary_777,2023-02-03,Houston,1,-0.0827174594023718
summary_778,2023-02-06,Houston,1,-0.0827174594023718
summary_779,2023-02-08,Houston,1,-0.0827174594023718
summary_780,2023-02-16,Houston,1,2.5726979785370285
summary_781,2023-02-20,Houston,1,-0.0827174594023718
summary_782,2023-02-22,Houston,2,-0.0413587297011859
summary_783,2023-03-06,Houston,1,-0.0827174594023718
summary_784,2023-03-15,Houston,2,0.1586412702988141
summary_785,2023-03-20,Houston,1,-0.0827174594023718
summary_786,2023-03-27,Houston,1,-0.0827174594023718
summary_787,2023-03-31,Houston,1,0.3172825405976282
summary_788,2023-04-18,Houston,1,-0.0827174594023718
summary_789,2023-04-25,Houston,1,-0.0827174594023718
summary_790,2023-05-01,Houston,1,-0.0827174594023718
summary_791,2023-05-08,Houston,1,-0.0827174594023718
summary_792,2023-05-09,Houston,1,-0.0827174594023718
summary_793,2023-05-29,Houston,1,-0.0827174594023718
summary_794,2023-06-05,Houston,2,-0.0413587297011859
summary_795,2023-06-15,Houston,1,1.9088441190521783
summary_796,2023-06-19,Houston,1,-0.0827174594023718
summary_797,2023-06-23,Houston,1,-0.0827174594023718
summary_798,2023-06-27,Houston,1,-0.0827174594023718
summary_799,2023-07-13,Houston,2,-0.0413587297011859
summary_800,2023-07-24,Houston,1,-0.0827174594023718
summary_801,2023-07-27,Houston,1,-0.0827174594023718
summary_802,2023-07-28,Houston,1,-0.0827174594023718
summary_803,2023-07-31,Houston,1,-0.0827174594023718
summary_804,2023-08-03,Houston,1,-0.0827174594023718
summary_805,2023-08-07,Houston,2,-0.0413587297011859
summary_806,2023-08-14,Houston,1,-0.0827174594023718
summary_807,2023-08-16,Houston,1,-0.0827174594023718
summary_808,2023-08-28,Houston,3,0.105760846865876
summary_809,2023-09-01,Houston,1,-0.0827174594023718
summary_810,2023-09-06,Houston,1,-0.0827174594023718
summary_811,2023-09-08,Houston,1,-0.0827174594023718
summary_812,2023-09-18,Houston,1,-0.0827174594023718
summary_813,2023-09-20,Houston,1,-0.0827174594023718
summary_814,2023-09-21,Houston,1,-0.0827174594023718
summary_815,2023-09-27,Houston,1,-0.0827174594023718
summary_816,2023-10-12,Houston,1,-0.0827174594023718
summary_817,2023-10-17,Houston,1,1.9088441190521783
summary_818,2023-10-20,Houston,1,-0.0827174594023718
summary_819,2023-11-01,Houston,1,-0.0827174594023718
summary_820,2023-11-10,Houston,1,-0.0827174594023718
summary_821,2023-11-16,Houston,1,-0.0827174594023718
summary_822,2023-11-29,Houston,1,-0.0827174594023718
summary_823,2023-12-04,Houston,1,-0.0827174594023718
summary_824,2023-12-07,Houston,1,-0.0827174594023718
summary_825,2023-12-11,Houston,1,-0.0827174594023718
summary_826,2023-12-12,Houston,1,-0.0827174594023718
summary_827,2023-12-15,Houston,1,-0.0827174594023718
summary_828,2023-01-03,Indianapolis,1,-0.0827174594023718
summary_829,2023-01-09,Indianapolis,1,-0.0827174594023718
summary_830,2023-01-30,Indianapolis,1,-0.0827174594023718
summary_831,2023-02-08,Indianapolis,1,-0.0827174594023718
summary_832,2023-02-22,Indianapolis,1,-0.0827174594023718
summary_833,2023-03-01,Indianapolis,1,-0.0827174594023718
summary_834,2023-03-02,Indianapolis,1,-0.0827174594023718
summary_835,2023-03-08,Indianapolis,2,-0.0413587297011859
summary_836,2023-03-10,Indianapolis,1,0.5811364000824784
summary_837,2023-03-27,Indianapolis,1,-0.0827174594023718
summary_838,2023-03-31,Indianapolis,1,-0.0827174594023718
summary_839,2023-04-03,Indianapolis,1,-0.0827174594023718
summary_840,2023-04-07,Indianapolis,1,1.9088441190521783
summary_841,2023-04-11,Indianapolis,1,-0.0827174594023718
summary_842,2023-04-12,Indianapolis,1,-0.0827174594023718
summary_843,2023-04-13,Indianapolis,1,-0.0827174594023718
summary_844,2023-04-14,Indianapolis,1,-0.0827174594023718
summary_845,2023-04-17,Indianapolis,1,-0.0827174594023718
summary_846,2023-04-24,Indianapolis,2,-0.0413587297011859
summary_847,2023-04-25,Indianapolis,1,-0.0827174594023718
summary_848,2023-05-08,Indianapolis,2,-0.0413587297011859
summary_849,2023-05-15,Indianapolis,1,-0.0827174594023718
summary_850,2023-05-18,Indianapolis,1,-0.0827174594023718
summary_851,2023-06-05,Indianapolis,2,-0.0413587297011859
summary_852,2023-06-08,Indianapolis,1,-0.0827174594023718
summary_853,2023-06-09,Indianapolis,1,-0.0827174594023718
summary_854,2023-06-15,Indianapolis,1,-0.0827174594023718
summary_855,2023-06-28,Indianapolis,1,-0.0827174594023718
summary_856,2023-07-07,Indianapolis,1,-0.0827174594023718
summary_857,2023-07-10,Indianapolis,1,-0.0827174594023718
summary_858,2023-07-14,Indianapolis,1,-0.0827174594023718
summary_859,2023-07-18,Indianapolis,1,-0.0827174594023718
summary_860,2023-07-24,Indianapolis,1,-0.0827174594023718
summary_861,2023-08-10,Indianapolis,1,-0.0827174594023718
summary_862,2023-08-14,Indianapolis,1,-0.0827174594023718
summary_863,2023-08-16,Indianapolis,1,-0.0827174594023718
summary_864,2023-09-01,Indianapolis,1,-0.0827174594023718
summary_865,2023-09-04,Indianapolis,2,-0.0413587297011859
summary_866,2023-09-06,Indianapolis,1,-0.0827174594023718
summary_867,2023-09-18,Indianapolis,1,-0.0827174594023718
summary_868,2023-09-20,Indianapolis,1,-0.0827174594023718
summary_869,2023-10-04,Indianapolis,1,0.3172825405976282
summary_870,2023-10-06,Indianapolis,1,-0.0827174594023718
summary_871,2023-10-11,Indianapolis,1,-0.0827174594023718
summary_872,2023-10-23,Indianapolis,1,-0.0827174594023718
summary_873,2023-11-13,Indianapolis,1,-0.0827174594023718
summary_874,2023-11-20,Indianapolis,1,-0.0827174594023718
summary_875,2023-12-11,Indianapolis,1,-0.0827174594023718
summary_876,2023-12-18,Indianapolis,2,-0.0413587297011859
summary_877,2023-12-19,Indianapolis,2,-0.0413587297011859
summary_878,2023-12-25,Indianapolis,1,-0.0827174594023718
summary_879,2023-01-11,Jacksonville,2,1.2863489892685145
summary_880,2023-01-12,Jacksonville,1,-0.0827174594023718
summary_881,2023-01-30,Jacksonville,2,-0.0413587297011859
summary_882,2023-02-13,Jacksonville,1,-0.0827174594023718
summary_883,2023-02-14,Jacksonville,1,-0.0827174594023718
summary_884,2023-02-22,Jacksonville,1,2.5726979785370285
summary_885,2023-02-24,Jacksonville,1,-0.0827174594023718
summary_886,2023-03-10,Jacksonville,1,-0.0827174594023718
summary_887,2023-03-13,Jacksonville,2,-0.0413587297011859
summary_888,2023-03-15,Jacksonville,1,-0.0827174594023718
summary_889,2023-03-24,Jacksonville,1,-0.0827174594023718
summary_890,2023-04-03,Jacksonville,1,-0.0827174594023718
summary_891,2023-04-17,Jacksonville,1,-0.0827174594023718
summary_892,2023-04-24,Jacksonville,1,-0.0827174594023718
summary_893,2023-05-11,Jacksonville,1,-0.0827174594023718
summary_894,2023-05-18,Jacksonville,1,-0.0827174594023718
summary_895,2023-05-19,Jacksonville,2,-0.0413587297011859
summary_896,2023-05-25,Jacksonville,1,-0.0827174594023718
summary_897,2023-06-02,Jacksonville,2,0.1586412702988141
summary_898,2023-06-08,Jacksonville,1,-0.0827174594023718
summary_899,2023-06-12,Jacksonville,1,-0.0827174594023718
summary_900,2023-06-15,Jacksonville,1,-0.0827174594023718
summary_901,2023-06-19,Jacksonville,1,-0.0827174594023718
summary_902,2023-07-03,Jacksonville,1,-0.0827174594023718
summary_903,2023-07-05,Jacksonville,1,-0.0827174594023718
summary_904,2023-07-10,Jacksonville,1,-0.0827174594023718
summary_905,2023-07-24,Jacksonville,1,-0.0827174594023718
summary_906,2023-07-28,Jacksonville,1,-0.0827174594023718
summary_907,2023-08-01,Jacksonville,1,-0.0827174594023718
summary_908,2023-08-07,Jacksonville,1,-0.0827174594023718
summary_909,2023-08-22,Jacksonville,1,-0.0827174594023718
summary_910,2023-08-24,Jacksonville,1,-0.0827174594023718
summary_911,2023-09-06,Jacksonville,1,0.3172825405976282
summary_912,2023-09-12,Jacksonville,1,1.9088441190521783
summary_913,2023-09-25,Jacksonville,2,-0.0413587297011859
summary_914,2023-09-27,Jacksonville,1,-0.0827174594023718
summary_915,2023-09-28,Jacksonville,1,-0.0827174594023718
summary_916,2023-10-02,Jacksonville,1,-0.0827174594023718
summary_917,2023-10-09,Jacksonville,1,-0.0827174594023718
summary_918,2023-10-20,Jacksonville,3,0.4149967531891094
summary_919,2023-10-30,Jacksonville,1,-0.0827174594023718
summary_920,2023-11-03,Jacksonville,1,-0.0827174594023718
summary_921,2023-11-13,Jacksonville,1,-0.0827174594023718
summary_922,2023-11-28,Jacksonville,1,-0.0827174594023718
summary_923,2023-12-01,Jacksonville,1,-0.0827174594023718
summary_924,2023-12-11,Jacksonville,1,-0.0827174594023718
summary_925,2023-12-12,Jacksonville,1,-0.0827174594023718
summary_926,2023-12-14,Jacksonville,1,-0.0827174594023718
summary_927,2023-12-21,Jacksonville,1,2.9726979785370284
summary_928,2023-12-26,Jacksonville,1,-0.0827174594023718
summary_929,2023-12-29,Jacksonville,2,-0.0413587297011859
summary_930,2023-01-18,Kansas City,1,-0.0827174594023718
summary_931,2023-01-26,Kansas City,1,-0.0827174594023718
summary_932,2023-02-13,Kansas City,3,-0.0275724864674572
summary_933,2023-02-17,Kansas City,1,-0.0827174594023718
summary_934,2023-02-20,Kansas City,1,-0.0827174594023718
summary_935,2023-02-27,Kansas City,1,-0.0827174594023718
summary_936,2023-03-06,Kansas City,2,-0.0413587297011859
summary_937,2023-03-14,Kansas City,1,2.5726979785370285
summary_938,2023-03-20,Kansas City,1,-0.0827174594023718
summary_939,2023-03-22,Kansas City,1,-0.0827174594023718
summary_940,2023-03-27,Kansas City,1,-0.0827174594023718
summary_941,2023-03-29,Kansas City,1,-0.0827174594023718
summary_942,2023-04-03,Kansas City,1,-0.0827174594023718
summary_943,2023-04-20,Kansas City,1,-0.0827174594023718
summary_944,2023-05-08,Kansas City,2,-0.0413587297011859
summary_945,2023-05-16,Kansas City,1,-0.0827174594023718
summary_946,2023-05-25,Kansas City,1,-0.0827174594023718
summary_947,2023-06-01,Kansas City,1,-0.0827174594023718
