id,date,location,type,amount,channel
TX000343,2023-05-01 17:17:12,Los Angeles,Debit,-0.9610660785741536,Branch
TX000344,2023-09-22 16:42:15,San Antonio,Debit,1.391958713502602,Online
TX000345,2023-08-28 16:43:15,Houston,Debit,3.33794399661538,ATM
TX000346,2023-09-20 17:25:26,Houston,Debit,-0.928587881915804,ATM
TX000347,2023-06-09 16:10:51,San Jose,Debit,-0.51455939392408,Branch
TX000348,2023-03-30 16:09:26,Memphis,Debit,-0.327124569116242,ATM
TX000349,2023-05-02 16:14:22,Nashville,Debit,0.0370903134522328,Branch
TX000350,2023-02-27 16:39:28,Miami,Debit,-0.9812450425317149,ATM
TX000351,2023-02-02 16:19:31,Fresno,Debit,-0.0117982800408736,Online
TX000352,2023-10-30 17:54:19,Colorado Springs,Debit,-0.9182071924775342,Branch
TX000353,2023-07-10 16:43:05,Boston,Debit,-0.5417958563116201,Online
TX000354,2023-06-30 17:10:38,Colorado Springs,Debit,0.462630061019068,ATM
TX000355,2023-02-01 18:47:20,Charlotte,Debit,-0.5692721366069748,Online
TX000356,2023-10-09 18:43:04,Mesa,Debit,0.7507198877068967,ATM
TX000357,2023-02-07 17:20:24,Colorado Springs,Debit,-0.6021957093798377,Online
TX000358,2023-07-24 16:45:31,San Francisco,Credit,0.2634784184294204,Branch
TX000359,2023-09-06 17:01:50,Omaha,Debit,-0.4503909737330582,ATM
TX000360,2023-10-10 16:42:09,Chicago,Debit,1.128193274607419,ATM
TX000361,2023-07-17 16:57:14,Austin,Debit,0.5798667582393974,Branch
TX000362,2023-05-17 17:00:34,Phoenix,Debit,1.6829948744864411,Online
TX000363,2023-03-23 16:38:40,Oklahoma City,Credit,1.9735513996546503,Online
TX000364,2023-04-03 16:37:24,Colorado Springs,Debit,0.780046191862537,ATM
TX000365,2023-09-07 16:08:12,Raleigh,Debit,-0.6421082611804465,ATM
TX000366,2023-09-12 16:28:38,Denver,Debit,1.1480296415538165,ATM
TX000367,2023-12-08 16:39:15,Oklahoma City,Debit,-0.5935280049973878,ATM
TX000368,2023-03-13 16:25:34,Fresno,Debit,-0.8693185989844279,ATM
TX000369,2023-03-09 16:31:54,San Diego,Debit,-0.0472228109952337,Branch
TX000370,2023-06-14 16:30:42,San Francisco,Debit,-0.4421686454651216,ATM
TX000371,2023-11-27 16:43:28,Denver,Credit,-0.2706645816764108,Branch
TX000372,2023-08-21 16:28:17,Oklahoma City,Debit,-0.564441518749562,ATM
TX000373,2023-11-15 16:54:44,Dallas,Credit,-0.4804024719110268,Branch
TX000374,2023-07-17 16:48:23,Albuquerque,Debit,-0.5235696953176939,Online
TX000375,2023-05-03 17:04:32,Atlanta,Debit,1.1841051068293882,ATM
TX000376,2023-11-20 16:51:14,El Paso,Debit,3.751253030883659,Branch
TX000377,2023-07-10 16:51:12,Oklahoma City,Debit,-0.3067057872508662,Online
TX000378,2023-12-25 17:53:56,Phoenix,Debit,-0.6964784068521772,Branch
TX000379,2023-11-23 18:00:00,Mesa,Debit,-0.0071732203901592,ATM
TX000380,2023-11-06 17:53:25,Austin,Debit,-0.915980311904968,ATM
TX000381,2023-10-26 16:16:12,Phoenix,Credit,-0.6356674373705629,ATM
TX000382,2023-07-03 17:03:48,Phoenix,Debit,-0.4020505354578143,Branch
TX000383,2023-05-30 17:54:22,Denver,Credit,-0.972577338149265,Online
TX000384,2023-03-13 17:26:17,New York,Debit,-0.6888042338021031,Branch
TX000385,2023-05-29 17:02:32,Los Angeles,Debit,-0.747696660021199,Online
TX000386,2023-07-10 18:16:07,San Antonio,Debit,-0.6733873682997219,ATM
TX000387,2023-11-23 17:23:16,El Paso,Debit,-0.7645866926715854,Online
TX000388,2023-05-18 16:16:53,Virginia Beach,Debit,-0.8836734137522004,Branch
TX000389,2023-05-09 16:55:54,Seattle,Debit,-0.6791429980872776,ATM
TX000390,2023-08-25 18:47:28,Las Vegas,Debit,-0.595240990053208,Online
TX000391,2023-12-25 17:05:00,Omaha,Debit,0.4431020313827186,ATM
TX000392,2023-05-16 16:21:42,San Jose,Credit,-0.5613924053502023,Online
TX000393,2023-08-23 16:32:59,Virginia Beach,Debit,-0.2576458952521779,Online
TX000394,2023-06-05 16:06:43,Virginia Beach,Credit,-0.2797434024722574,Online
TX000395,2023-12-14 18:52:54,Columbus,Debit,-0.9979637766765193,Branch
TX000396,2023-05-31 16:25:19,Colorado Springs,Debit,1.8110918969606695,ATM
TX000397,2023-10-11 16:14:28,Columbus,Debit,0.4069237870037976,Online
TX000398,2023-05-15 16:37:12,Charlotte,Debit,-0.5691693575036256,Branch
TX000399,2023-05-22 17:24:46,Memphis,Credit,-0.3245550915325118,Branch
TX000400,2023-06-26 18:25:14,Miami,Debit,-0.1000512701167264,ATM
TX000401,2023-09-12 16:50:21,Jacksonville,Debit,-0.3519971121267503,Online
TX000402,2023-03-29 18:12:17,Sacramento,Credit,-0.5489903935460646,Online
TX000403,2023-05-26 17:07:56,Philadelphia,Debit,1.4223128086917345,Branch
TX000404,2023-04-10 17:57:59,Milwaukee,Debit,0.1926293565207,ATM
TX000405,2023-10-30 17:21:38,Washington,Debit,0.7182759507496634,Branch
TX000406,2023-12-14 18:53:34,Seattle,Debit,-0.2907065068295062,Branch
TX000407,2023-10-10 17:07:27,Colorado Springs,Debit,0.2289446397040867,ATM
TX000408,2023-07-25 17:42:45,Louisville,Debit,-0.3510721001966074,ATM
TX000409,2023-09-04 16:41:19,Raleigh,Debit,-0.2294844209344949,Branch
TX000410,2023-06-19 16:46:11,Tucson,Credit,1.5132037957535502,Branch
TX000411,2023-09-26 18:36:46,Omaha,Credit,0.3177800446989184,ATM
TX000412,2023-03-13 16:08:41,Dallas,Debit,-0.1903598422595633,Online
TX000413,2023-11-20 16:29:28,San Antonio,Credit,-0.1891264930193729,ATM
TX000414,2023-02-24 17:00:26,San Francisco,Debit,-0.55693864420507,ATM
TX000415,2023-05-15 18:47:35,Dallas,Debit,-0.733478884057892,Branch
TX000416,2023-10-24 16:43:03,Oklahoma City,Debit,-0.356485132972999,Branch
TX000417,2023-11-21 17:05:17,Kansas City,Debit,1.0955095197423712,Branch
TX000418,2023-08-07 16:40:02,Albuquerque,Credit,1.6363674212670172,Online
TX000419,2023-09-26 17:07:06,El Paso,Debit,-0.1062865357199116,ATM
TX000420,2023-03-31 17:36:57,Mesa,Debit,-0.4940035732542385,ATM
TX000421,2023-12-11 17:19:07,Charlotte,Debit,2.224640749136764,Branch
TX000422,2023-10-13 16:08:26,New York,Debit,-1.002006421408255,Branch
TX000423,2023-06-30 16:31:46,Detroit,Debit,-0.6114800883823827,ATM
TX000424,2023-03-27 16:51:20,Colorado Springs,Debit,2.737714033056008,Online
TX000425,2023-02-03 18:15:15,Tucson,Debit,-0.6093902466142822,Branch
TX000426,2023-06-22 16:47:47,Virginia Beach,Debit,-0.65159819838969,Online
TX000427,2023-01-17 18:42:28,Raleigh,Debit,-0.6224089330385151,ATM
TX000428,2023-08-24 18:54:06,Philadelphia,Debit,0.4811645593230418,ATM
TX000429,2023-05-01 18:28:00,Houston,Debit,1.300827908532971,Online
TX000430,2023-05-15 16:25:29,Las Vegas,Debit,-0.0054602353343391,Branch
TX000431,2023-01-16 16:14:45,Boston,Credit,0.0051260123106291,Branch
TX000432,2023-05-15 16:40:24,Denver,Credit,0.5616063375443547,Branch
TX000433,2023-01-30 17:28:00,Las Vegas,Debit,-0.675168872757775,ATM
TX000434,2023-07-05 16:08:25,Washington,Debit,-0.7271408393513575,ATM
TX000435,2023-02-06 16:26:29,Raleigh,Debit,-0.7462920122754265,Branch
TX000436,2023-07-03 16:48:21,Omaha,Credit,1.6475360838309645,Online
TX000437,2023-01-24 16:00:14,Phoenix,Debit,0.3041789433557065,Online
TX000438,2023-11-24 17:11:27,Sacramento,Debit,-0.4534058274313016,Online
TX000439,2023-02-28 16:28:25,Los Angeles,Debit,-0.9705902754845136,ATM
TX000440,2023-09-20 17:36:06,Indianapolis,Credit,-0.2220158060911192,Branch
TX000441,2023-11-13 17:49:04,Austin,Credit,3.2202961829816528,Branch
TX000442,2023-02-15 16:17:59,Albuquerque,Debit,-0.7033646067765741,Branch
TX000443,2023-11-13 17:34:15,Phoenix,Debit,-0.0124149546609687,Branch
TX000444,2023-10-11 18:50:24,Miami,Debit,-0.5525191427610541,Online
TX000445,2023-12-06 17:27:14,Colorado Springs,Debit,-0.1594233321514519,Online
TX000446,2023-09-18 16:57:44,Sacramento,Credit,-0.8476664678788614,ATM
TX000447,2023-12-26 16:07:28,Fresno,Debit,-0.9462316279907514,Branch
TX000448,2023-03-10 17:33:12,Boston,Debit,-0.7684922985988553,Branch
TX000449,2023-09-13 16:18:07,Memphis,Debit,-0.778941507439358,ATM
TX000450,2023-01-06 17:30:07,El Paso,Debit,1.341939549872654,ATM
TX000451,2023-08-03 17:42:02,Fort Worth,Debit,1.5329031238954816,Online
TX000452,2023-12-04 16:10:04,Milwaukee,Debit,-0.8324551605831787,ATM
TX000453,2023-04-25 16:53:22,Louisville,Debit,-0.8343737038456972,Branch
TX000454,2023-04-12 17:39:29,Austin,Debit,-0.6513583804818752,Online
TX000455,2023-10-18 18:32:31,Detroit,Debit,1.0740972065446197,ATM
TX000456,2023-11-10 16:06:27,Charlotte,Debit,-0.2671015727603049,ATM
TX000457,2023-02-10 16:01:04,New York,Debit,-0.3730668283133379,Branch
TX000458,2023-08-14 17:41:24,Philadelphia,Debit,-0.6991506635392567,Online
TX000459,2023-09-18 18:47:52,Nashville,Credit,-0.0742537151760752,Branch
TX000460,2023-01-30 17:47:18,Milwaukee,Debit,0.2713238899850766,Branch
TX000461,2023-08-21 16:07:13,Detroit,Debit,-0.9887821767773232,Online
TX000462,2023-05-11 16:30:04,Atlanta,Debit,1.3694500898691255,Online
TX000463,2023-09-13 16:41:19,Omaha,Debit,-0.9597642099317304,ATM
TX000464,2023-10-18 17:47:52,Kansas City,Debit,0.0156437405533648,Online
TX000465,2023-10-16 17:47:41,San Diego,Debit,0.497266618847751,Branch
TX000466,2023-08-08 17:44:21,San Jose,Debit,1.1179153642724984,ATM
TX000467,2023-11-20 16:27:31,Fresno,Debit,0.5064139590458305,ATM
TX000468,2023-11-24 17:29:06,Fort Worth,Debit,-0.8023066236007446,ATM
TX000469,2023-11-03 18:33:50,Kansas City,Debit,0.1687503448425676,ATM
TX000470,2023-02-13 16:39:52,Omaha,Credit,-0.7730488388473369,Online
TX000471,2023-02-17 16:08:54,Dallas,Debit,-0.9938526125425508,Online
TX000472,2023-11-27 18:26:02,Virginia Beach,Debit,-0.312221599130607,ATM
TX000473,2023-07-25 18:41:02,Columbus,Debit,0.4300148255562529,ATM
TX000474,2023-03-28 17:23:54,Colorado Springs,Credit,-0.8967606195786663,Online
TX000475,2023-02-14 17:01:44,Raleigh,Credit,-0.7160064364885267,Branch
TX000476,2023-09-04 18:46:40,Oklahoma City,Debit,3.884043632410835,ATM
TX000477,2023-10-16 16:55:44,Raleigh,Credit,-0.8351959366724909,ATM
TX000478,2023-05-17 16:03:51,New York,Debit,-0.9426000996724128,Online
TX000479,2023-07-20 18:23:13,Fort Worth,Debit,0.1277757423073501,Online
TX000480,2023-07-20 16:58:05,Omaha,Credit,0.0742620891635293,Online
TX000481,2023-12-08 17:24:44,Oklahoma City,Debit,-0.5251799012701648,ATM
TX000482,2023-05-02 17:13:45,Fresno,Credit,0.1750883895491019,Branch
TX000483,2023-01-12 17:57:06,Oklahoma City,Debit,0.2350771262039226,ATM
TX000484,2023-05-01 16:58:41,Philadelphia,Debit,-0.6799994906151876,Online
TX000485,2023-05-22 17:34:50,Milwaukee,Debit,0.8282495913333154,ATM
TX000486,2023-06-08 16:43:06,Oklahoma City,Debit,-0.3720732969809621,Branch
TX000487,2023-01-16 17:00:11,Nashville,Debit,3.8339902090797713,ATM
TX000488,2023-03-08 16:20:43,El Paso,Debit,1.4133710267003534,ATM
TX000489,2023-02-27 17:14:10,Milwaukee,Debit,0.0379810656812592,Online
TX000490,2023-03-27 18:47:56,Mesa,Debit,-0.448506690171656,ATM
TX000491,2023-09-13 16:55:14,Los Angeles,Debit,-1.0161556779693288,ATM
TX000492,2023-03-14 16:25:04,Kansas City,Debit,0.7112184523196845,ATM
TX000493,2023-12-04 17:06:43,Raleigh,Debit,-0.791446298346845,Branch
TX000494,2023-02-08 17:59:42,Dallas,Debit,-0.2540828863360719,Branch
TX000495,2023-09-20 16:59:45,Detroit,Debit,1.2414215867971294,Online
TX000496,2023-08-10 16:28:55,Chicago,Debit,1.1554639966960756,ATM
TX000497,2023-10-23 16:58:04,Boston,Credit,-0.0380069513949214,Branch
TX000498,2023-11-27 16:21:20,Philadelphia,Credit,0.0869039188754819,Branch
TX000499,2023-08-07 16:37:06,Columbus,Debit,1.222681530286457,Branch
TX000500,2023-06-21 16:00:51,Philadelphia,Debit,-0.4783468898440426,Branch
TX000501,2023-07-12 16:17:27,Tucson,Debit,-0.6053476018825467,Branch
TX000502,2023-01-18 16:47:29,Denver,Debit,-0.1467129830372665,Branch
TX000503,2023-09-28 17:53:43,Raleigh,Debit,1.7073877816813197,Online
TX000504,2023-04-10 16:38:45,Omaha,Debit,-0.5082213492175456,ATM
TX000505,2023-09-25 16:14:35,San Antonio,Credit,-1.007830570598043,Online
TX000506,2023-03-14 16:07:32,Fresno,Credit,-0.7859304864671042,Online
TX000507,2023-06-14 17:21:32,Baltimore,Debit,0.6708947841056788,Branch
TX000508,2023-04-26 18:35:50,El Paso,Debit,-0.8908336912855286,ATM
TX000509,2023-09-15 17:09:41,Nashville,Credit,-0.5844491842015411,Branch
TX000510,2023-03-16 16:02:01,Sacramento,Debit,-0.6876051442630291,ATM
TX000511,2023-05-01 16:11:56,Atlanta,Debit,0.5164177917718199,ATM
TX000512,2023-09-18 17:44:50,San Diego,Debit,2.805479721864252,ATM
TX000513,2023-06-05 17:08:37,Las Vegas,Debit,-0.9899127469141646,Online
TX000514,2023-04-06 17:24:16,Miami,Debit,-0.7949065281596016,Online
TX000515,2023-02-21 16:14:16,San Francisco,Debit,0.8298255375846697,Online
TX000516,2023-01-18 17:03:54,Kansas City,Debit,0.2258955263047267,ATM
TX000517,2023-02-14 16:23:39,Detroit,Credit,-0.7972019281344006,Branch
TX000518,2023-04-10 16:44:52,Boston,Debit,0.2075665862074515,ATM
TX000519,2023-01-18 17:53:37,San Antonio,Debit,-0.4467251857136032,Branch
TX000520,2023-06-26 18:39:52,Chicago,Debit,-0.60188737206979,Branch
TX000521,2023-12-11 17:26:22,Louisville,Debit,-0.5482366801215037,Online
TX000522,2023-12-05 17:51:28,Oklahoma City,Debit,0.812044752705257,Online
TX000523,2023-03-13 16:41:12,Mesa,Debit,0.5698286658122915,Online
TX000524,2023-01-31 16:58:42,Milwaukee,Debit,0.0772426831606564,Online
TX000525,2023-05-15 17:02:15,Albuquerque,Debit,-0.283203632285014,Online
TX000526,2023-10-12 16:57:36,Nashville,Debit,1.241661404704944,Branch
TX000527,2023-06-26 16:10:57,Raleigh,Debit,0.1651873359264616,Branch
TX000528,2023-10-16 16:06:05,Philadelphia,Debit,-0.5277836385550114,ATM
TX000529,2023-03-31 18:57:11,Seattle,Debit,-0.87377236012956,Branch
TX000530,2023-01-17 16:48:10,Omaha,Credit,2.623115332821641,Online
TX000531,2023-08-11 16:43:45,Mesa,Debit,0.8366089584057175,ATM
TX000532,2023-02-13 17:02:27,Columbus,Debit,-0.8805557809506078,Branch
TX000533,2023-08-28 16:52:22,Milwaukee,Debit,-0.6076087421562292,Branch
TX000534,2023-12-05 16:19:23,Miami,Debit,0.6888811271917901,Online
TX000535,2023-03-27 18:52:04,El Paso,Debit,-0.2410984596129554,ATM
TX000536,2023-12-11 16:06:51,Tucson,Debit,3.032895617874931,Online
TX000537,2023-12-11 16:52:47,Charlotte,Credit,-0.8244726502230569,Online
TX000538,2023-07-17 16:22:23,Colorado Springs,Debit,1.1381971073334087,ATM
TX000539,2023-06-13 17:52:56,Chicago,Debit,-0.8159077249439564,Online
TX000540,2023-12-29 16:38:21,New York,Debit,-0.3799530282377347,Branch
TX000541,2023-04-25 17:33:27,Mesa,Debit,-0.229998316451241,Online
TX000542,2023-02-28 17:58:02,Seattle,Credit,-0.796550993813189,Online
TX000543,2023-05-25 16:52:57,Nashville,Credit,0.5464292899497885,Online
TX000544,2023-11-30 16:51:46,Chicago,Credit,0.8716566326477972,ATM
TX000545,2023-08-14 17:12:27,Houston,Debit,0.2724544601219179,ATM
TX000546,2023-09-11 17:51:17,San Diego,Credit,-0.3187309423427235,Branch
TX000547,2023-05-17 17:28:25,Washington,Debit,0.4203193301403108,Branch
TX000548,2023-04-10 18:26:56,Fort Worth,Debit,-0.686919950240701,ATM
TX000549,2023-05-05 17:32:18,Charlotte,Debit,-0.5927057721705942,Branch
TX000550,2023-01-02 16:27:18,Charlotte,Debit,-0.7664367165318712,Online
TX000551,2023-01-19 16:11:12,Raleigh,Debit,-0.7542745226355483,Online
TX000552,2023-04-14 17:21:48,Phoenix,Debit,-0.655846401328124,ATM
TX000553,2023-06-06 18:53:35,Fresno,Debit,-0.1769985588241663,Branch
TX000554,2023-12-11 16:57:41,Indianapolis,Debit,1.1128106688061543,ATM
TX000555,2023-04-03 16:43:29,Omaha,Debit,-0.8697297153978247,ATM
TX000556,2023-05-15 16:52:40,Austin,Debit,3.375492629038956,Branch
TX000557,2024-01-01 16:07:05,Detroit,Credit,-1.0125926690532232,ATM
TX000558,2023-07-05 17:49:26,Jacksonville,Debit,1.6206764781557048,Online
TX000559,2023-02-28 16:46:55,Austin,Debit,-0.1277331086187796,Branch
TX000560,2023-10-25 16:13:39,Fort Worth,Credit,0.2004405683752398,Branch
TX000561,2023-03-06 17:39:01,Virginia Beach,Credit,-0.9268063774577512,Branch
TX000562,2023-12-19 17:11:31,Tucson,Debit,-0.6088078316953034,ATM
TX000563,2023-02-13 18:42:09,Virginia Beach,Debit,-0.6550584282024468,Online
TX000564,2023-11-15 16:08:52,Fort Worth,Debit,-0.978298708235704,Online
TX000565,2023-01-27 16:35:40,Houston,Debit,0.2333298814469861,Branch
TX000566,2023-02-15 16:30:09,Baltimore,Credit,-0.9188923864998624,Branch
TX000567,2023-07-26 16:44:22,Denver,Debit,0.0762491518282808,ATM
TX000568,2023-03-24 18:50:42,Los Angeles,Credit,0.1800217865098639,Online
TX000569,2023-08-03 18:49:37,Virginia Beach,Credit,-0.4578938482775503,Branch
TX000570,2023-02-06 18:59:44,Oklahoma City,Debit,-0.4353167052418411,Branch
TX000571,2023-07-13 17:48:24,Baltimore,Credit,-0.1211895057055466,ATM
TX000572,2023-04-24 16:47:20,Albuquerque,Debit,-0.8774038884478987,Online
TX000573,2023-03-21 16:20:33,Sacramento,Credit,-0.6035318377233773,Branch
TX000574,2023-12-08 16:16:02,Nashville,Debit,0.1811180969455887,Branch
TX000575,2023-09-04 16:42:49,El Paso,Credit,-0.2644293160732255,Online
TX000576,2023-02-20 16:52:03,Seattle,Debit,-0.90491442844437,ATM
TX000577,2023-08-07 16:06:32,Denver,Debit,-0.660539980381071,ATM
TX000578,2023-12-27 16:48:30,Fresno,Debit,-0.1758337289862086,Online
TX000579,2023-12-08 16:45:12,Dallas,Debit,-0.8521887484262266,ATM
TX000580,2023-04-27 16:27:41,Charlotte,Debit,0.1178746886847098,ATM
TX000581,2023-10-31 16:49:13,Memphis,Debit,-0.6149403181951394,Online
TX000582,2023-04-19 16:54:46,Las Vegas,Credit,-0.7297445766362041,Branch
TX000583,2023-12-14 17:31:18,Jacksonville,Debit,-0.0066935845745296,Online
TX000584,2023-06-02 16:27:08,Philadelphia,Debit,0.7425318191400765,Branch
TX000585,2023-02-27 18:23:11,San Antonio,Debit,2.379597377286253,ATM
TX000586,2023-12-01 17:04:00,Washington,Debit,-0.6954848755198016,Online
TX000587,2023-01-04 16:09:43,Columbus,Debit,-0.7439966123006275,Branch
TX000588,2023-07-31 16:51:50,Virginia Beach,Debit,-0.8336885098233693,Online
TX000589,2023-06-19 17:31:08,Dallas,Credit,-0.406709854809645,Branch
TX000590,2023-10-23 18:37:47,Kansas City,Debit,0.7580172040446903,Online
TX000591,2023-04-24 16:24:49,Louisville,Debit,-0.983060806690884,Online
TX000592,2023-05-15 16:19:14,Tucson,Credit,-0.3390812048058665,Branch
TX000593,2023-03-06 18:27:13,Miami,Debit,-0.6528658073309969,Branch
TX000594,2023-11-17 17:59:11,Fort Worth,Debit,-0.5413847398982232,ATM
TX000595,2023-05-02 17:24:26,Milwaukee,Debit,0.0509654924043758,ATM
TX000596,2023-01-04 17:00:17,Dallas,Debit,0.1662151269599537,Branch
TX000597,2023-07-25 17:21:53,Charlotte,Debit,-0.5465579547668,Branch
TX000598,2023-09-20 17:09:14,New York,Debit,-0.4781755913384606,ATM
TX000599,2023-07-21 16:43:59,Chicago,Credit,1.8240420639826695,Online
TX000600,2023-05-15 18:41:05,Oklahoma City,Debit,0.4724625952394755,ATM
TX000601,2023-10-31 17:06:47,Raleigh,Debit,-0.6410119507447216,Online
TX000602,2023-12-25 16:30:09,Denver,Debit,0.108967166394445,Online
TX000603,2023-09-19 16:55:00,Denver,Debit,1.1573140205563612,ATM
TX000604,2023-02-16 18:56:44,San Diego,Debit,1.6183468184797896,Branch
TX000605,2023-09-04 17:46:20,Colorado Springs,Debit,-0.4197628009349944,Branch
TX000606,2023-06-26 16:04:11,Las Vegas,Debit,-0.9945035468637624,Branch
TX000607,2023-11-09 17:02:41,Detroit,Debit,-0.4194887233260632,ATM
TX000608,2023-07-04 16:25:35,Oklahoma City,Debit,-0.908066320947079,Online
TX000609,2023-09-08 18:24:14,Dallas,Debit,-0.6021957093798377,Online
TX000610,2023-09-13 18:49:55,El Paso,Debit,-0.827281945714602,ATM
TX000611,2023-01-30 17:37:14,Miami,Credit,0.4354621180337608,Online
TX000612,2023-10-25 17:50:23,Chicago,Debit,-0.8990902792545815,Branch
TX000613,2023-06-12 16:48:03,Miami,Debit,-0.8971374762909465,Branch
TX000614,2023-01-19 17:24:30,Fort Worth,Debit,-1.0077620511958103,ATM
TX000615,2023-04-28 18:11:55,Fort Worth,Credit,3.578960993969271,Branch
TX000616,2023-08-30 18:00:09,Los Angeles,Credit,-0.543234763758509,Online
TX000617,2023-09-18 16:04:06,San Antonio,Credit,-0.1461990875205205,ATM
TX000618,2023-05-05 17:34:22,Albuquerque,Debit,-0.6251839688289437,Online
TX000619,2023-05-15 16:52:24,San Francisco,Debit,-0.4333296425770897,ATM
TX000620,2023-02-02 16:13:13,Oklahoma City,Debit,-0.4421343857640052,ATM
TX000621,2023-02-23 16:04:35,Miami,Debit,0.4219637957938982,Branch
TX000622,2023-03-01 16:17:46,Raleigh,Debit,0.3798243634207232,Branch
TX000623,2023-08-23 16:35:42,Detroit,Credit,2.962868788793005,Online
TX000624,2023-12-14 16:09:42,New York,Credit,0.1527168047200912,Branch
TX000625,2023-09-20 16:37:48,Philadelphia,Debit,0.9699477151507562,ATM
TX000626,2023-08-22 18:11:16,Atlanta,Credit,1.7950240971370768,Branch
TX000627,2023-06-14 17:07:08,Atlanta,Debit,-0.1511667441823989,Branch
TX000628,2023-05-29 17:53:03,New York,Debit,-0.9414010101333388,Online
TX000629,2023-07-03 17:56:59,Boston,Credit,-0.1062865357199116,Online
TX000630,2023-08-29 18:30:36,Mesa,Credit,0.2638552751417009,Online
TX000631,2023-02-03 16:08:47,Boston,Credit,0.1430555690052657,ATM
TX000632,2023-01-17 16:59:03,Columbus,Debit,1.7567217512889397,ATM
TX000633,2023-07-24 17:04:17,Memphis,Debit,-0.9858701021824292,ATM
TX000634,2023-06-14 17:17:34,Boston,Credit,-0.5550886203447842,Branch
TX000635,2023-10-27 17:26:53,Detroit,Debit,0.1454537480834138,ATM
TX000636,2023-10-17 17:24:47,Colorado Springs,Debit,-0.0484561602354242,Branch
TX000637,2023-05-29 16:20:29,New York,Debit,-0.673558666805304,ATM
TX000638,2023-02-20 16:48:49,Albuquerque,Debit,-0.708195224633987,Branch
TX000639,2023-01-02 16:22:54,Seattle,Debit,1.224976930261256,ATM
TX000640,2023-05-01 17:11:47,Milwaukee,Debit,0.078647330906429,Online
TX000641,2023-10-04 16:47:33,Phoenix,Debit,-0.877335369045666,Online
TX000642,2023-10-30 16:49:25,Jacksonville,Credit,-0.7744877462942258,Branch
TX000643,2023-09-28 17:18:26,Kansas City,Credit,0.5808260298706566,Branch
TX000644,2023-09-26 17:02:25,Detroit,Debit,-0.2130740240997382,Branch
TX000645,2023-01-16 18:57:13,Seattle,Debit,-0.4737218301933283,Branch
TX000646,2023-12-18 16:06:14,Philadelphia,Credit,-0.845405327605179,Online
TX000647,2023-02-03 18:03:56,Houston,Credit,-0.824643948728639,Branch
TX000648,2023-03-10 18:26:19,Jacksonville,Debit,-0.950274272722487,ATM
TX000649,2023-03-27 17:02:44,San Antonio,Debit,-0.8468784947531842,Branch
TX000650,2023-05-08 17:42:36,Los Angeles,Debit,-0.7664367165318712,Branch
TX000651,2023-03-14 16:21:01,San Diego,Debit,-0.6097671033265626,ATM
TX000652,2023-11-21 16:26:41,Miami,Debit,3.2322528186712773,Branch
TX000653,2023-08-31 16:38:18,Raleigh,Debit,-0.6201477927648326,Branch
TX000654,2023-06-27 17:48:25,Portland,Debit,5.555266112570064,ATM
TX000655,2023-06-19 16:21:58,Nashville,Debit,0.323295856578659,ATM
TX000656,2023-01-02 17:49:44,Virginia Beach,Credit,-0.4842052987349475,Branch
TX000657,2023-07-31 17:04:29,Oklahoma City,Credit,0.4433418492905334,Branch
TX000658,2023-04-25 18:58:32,Tucson,Debit,0.5004870307526929,ATM
TX000659,2023-02-20 17:27:24,Philadelphia,Debit,-0.6709206698193411,Branch
TX000660,2023-08-17 16:44:38,Charlotte,Debit,-0.7880545879363211,Branch
TX000661,2023-12-06 17:10:35,Denver,Debit,0.098312399347244,Online
TX000662,2023-02-28 17:28:13,Sacramento,Debit,-0.4763255674781749,ATM
TX000663,2023-06-19 17:50:29,Memphis,Debit,-0.8276245427257659,Online
TX000664,2023-01-17 17:11:24,Portland,Debit,-0.0319087245962019,Online
TX000665,2023-01-02 18:35:07,Portland,Credit,-0.1778893110531929,Branch
TX000666,2023-08-07 16:57:22,Los Angeles,Credit,-0.4981832567904397,Online
TX000667,2023-11-27 16:16:19,El Paso,Credit,-0.6277877061137903,Branch
TX000668,2023-07-18 18:03:03,Miami,Credit,0.2592644751921028,Online
TX000669,2023-11-13 17:07:10,Portland,Debit,0.7092999090571659,Online
TX000670,2023-05-04 16:25:15,Atlanta,Debit,-0.5871214408886205,ATM
TX000671,2023-12-18 16:33:01,Kansas City,Debit,1.7902619986818973,Branch
TX000672,2023-03-31 16:52:35,Houston,Credit,2.3612341774878605,Online
TX000673,2023-01-12 16:21:27,Colorado Springs,Debit,-0.9908720185454238,ATM
TX000674,2023-07-03 16:36:45,Fresno,Credit,-0.34295255103202,Online
TX000675,2023-10-23 17:17:18,New York,Debit,1.1661187637432768,Branch
TX000676,2023-05-15 16:51:28,Seattle,Debit,-0.9732282724704766,ATM
TX000677,2023-03-20 16:28:17,San Francisco,Debit,0.4608142968598988,ATM
TX000678,2023-06-08 17:20:53,Fort Worth,Debit,0.2657738184042194,ATM
TX000679,2023-02-17 16:57:11,Fresno,Debit,1.182255082969102,Branch
TX000680,2023-11-21 17:25:30,San Jose,Credit,-0.7508142928227917,Online
TX000681,2023-01-16 17:53:00,Memphis,Debit,-0.5408708443814771,Branch
TX000682,2023-08-02 16:01:17,San Jose,Debit,0.6934034077391552,Branch
TX000683,2023-01-17 16:47:41,Albuquerque,Debit,-0.9850478693556356,Online
TX000684,2023-02-27 16:37:11,Raleigh,Debit,-0.606306873513806,ATM
